Loan_ID,Customer_ID,Account_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Status,Approval_Date
LN00041,CUST01905,ACC01905,Home,4211139,11.75,36,Active,2021-08-30
LN00093,CUST01603,ACC01603,Home,5596063,8.88,36,Active,2024-03-12
LN00204,CUST02211,ACC02211,Home,3047998,7.60,36,Active,2024-11-08
LN00210,CUST04759,ACC04759,Home,6570277,13.02,36,Active,2024-12-20
LN00268,CUST00614,ACC00614,Home,4613380,7.17,36,Active,2026-01-13
LN00276,CUST03151,ACC03151,Home,4669910,12.10,36,Active,2024-04-20
LN00280,CUST01287,ACC01287,Home,6125312,12.36,36,Active,2023-06-09
LN00308,CUST04163,ACC04163,Home,2178573,9.70,36,Active,2023-08-06
LN00376,CUST04561,ACC04561,Home,7212971,7.72,36,Active,2025-09-01
LN00510,CUST02693,ACC02693,Home,3256385,14.15,36,Active,2024-06-14
LN00532,CUST03145,ACC03145,Home,2222251,14.85,36,Active,2022-01-13
LN00577,CUST04595,ACC04595,Home,5843043,7.04,36,Active,2023-12-15
LN00644,CUST04425,ACC04425,Home,3893647,9.80,36,Active,2021-08-09
LN00659,CUST02031,ACC02031,Home,4958438,14.71,36,Active,2021-08-04
LN00703,CUST03685,ACC03685,Home,7942278,9.10,36,Active,2024-11-12
LN00707,CUST02333,ACC02333,Home,2875304,8.95,36,Active,2022-12-10
LN00739,CUST04127,ACC04127,Home,6917107,9.64,36,Active,2023-06-03
LN00841,CUST02471,ACC02471,Home,2521271,7.98,36,Active,2024-09-18
LN00844,CUST00362,ACC00362,Home,1733608,15.22,36,Active,2025-08-19
LN00922,CUST03874,ACC03874,Home,5089797,12.32,36,Active,2022-10-08
LN00928,CUST01443,ACC01443,Home,4809151,13.59,36,Active,2025-03-09
LN00948,CUST03482,ACC03482,Home,3582456,13.88,36,Active,2021-10-30
LN00967,CUST02466,ACC02466,Home,6671836,12.81,36,Active,2024-11-20
LN00974,CUST00365,ACC00365,Home,4023133,13.61,36,Active,2023-01-12
LN01001,CUST04067,ACC04067,Home,7298567,7.01,36,Active,2022-11-26
LN01027,CUST00179,ACC00179,Home,1670859,13.19,36,Active,2023-02-08
LN01037,CUST04493,ACC04493,Home,5976891,9.91,36,Active,2022-07-04
LN01063,CUST01459,ACC01459,Home,7255668,7.39,36,Active,2023-03-27
LN01110,CUST03951,ACC03951,Home,5276943,15.09,36,Active,2022-06-14
LN01132,CUST02683,ACC02683,Home,6436156,7.48,36,Active,2025-11-02
LN01184,CUST04839,ACC04839,Home,3638486,11.84,36,Active,2023-12-20
LN01254,CUST01814,ACC01814,Home,2188714,11.22,36,Active,2023-03-16
LN01306,CUST03134,ACC03134,Home,6990819,8.75,36,Active,2023-08-25
LN01468,CUST02350,ACC02350,Home,7189350,13.69,36,Active,2024-05-02
LN01532,CUST01653,ACC01653,Home,7758273,8.69,36,Active,2023-09-18
LN01608,CUST02931,ACC02931,Home,7558883,13.74,36,Active,2024-07-24
LN01668,CUST04079,ACC04079,Home,3995377,14.85,36,Active,2022-01-20
LN01678,CUST00512,ACC00512,Home,1624863,8.53,36,Active,2023-09-05
LN01679,CUST03187,ACC03187,Home,3467037,8.99,36,Active,2025-04-09
LN01709,CUST00490,ACC00490,Home,2773479,14.07,36,Active,2023-05-14
LN01906,CUST04343,ACC04343,Home,4523055,8.98,36,Active,2021-12-17
LN01976,CUST04890,ACC04890,Home,2085581,12.37,36,Active,2022-04-24
LN01989,CUST02904,ACC02904,Home,2568794,14.45,36,Active,2024-09-22
LN02004,CUST00935,ACC00935,Home,3498021,13.90,36,Active,2025-08-29
LN02123,CUST01508,ACC01508,Home,7059482,10.65,36,Active,2023-04-27
LN02134,CUST04702,ACC04702,Home,2177777,7.60,36,Active,2022-12-02
LN02153,CUST03115,ACC03115,Home,2812735,7.89,36,Active,2024-12-06
LN02191,CUST02534,ACC02534,Home,6257320,8.69,36,Active,2022-04-17
LN02195,CUST03837,ACC03837,Home,7811010,13.22,36,Active,2021-09-07
LN02217,CUST01758,ACC01758,Home,4943446,11.46,36,Active,2025-02-03
LN02278,CUST01817,ACC01817,Home,6198116,8.11,36,Active,2023-12-12
LN02305,CUST01901,ACC01901,Home,2875932,7.03,36,Active,2024-11-15
LN02308,CUST03492,ACC03492,Home,7827140,8.99,36,Active,2022-06-04
LN02313,CUST00316,ACC00316,Home,2942896,12.08,36,Active,2022-11-13
LN02336,CUST01606,ACC01606,Home,4409710,11.39,36,Active,2021-09-28
LN02351,CUST04259,ACC04259,Home,1918920,10.36,36,Active,2023-01-14
LN02412,CUST03755,ACC03755,Home,4248559,10.71,36,Active,2023-12-23
LN02438,CUST00136,ACC00136,Home,5521298,10.11,36,Active,2023-06-02
LN02468,CUST01497,ACC01497,Home,5348464,10.29,36,Active,2023-11-16
LN02548,CUST02307,ACC02307,Home,3354162,14.69,36,Active,2025-11-04
LN02603,CUST03357,ACC03357,Home,6584100,13.55,36,Active,2025-05-12
LN02613,CUST00357,ACC00357,Home,6487049,12.36,36,Active,2025-01-16
LN02649,CUST04380,ACC04380,Home,7501392,10.67,36,Active,2025-01-31
LN02684,CUST00146,ACC00146,Home,3762737,12.02,36,Active,2024-06-18
LN02728,CUST02156,ACC02156,Home,4250374,14.10,36,Active,2022-01-09
LN02733,CUST03408,ACC03408,Home,3091157,8.51,36,Active,2025-05-15
LN02752,CUST00559,ACC00559,Home,4377380,8.73,36,Active,2023-07-23
LN02761,CUST02118,ACC02118,Home,2835757,10.59,36,Active,2023-10-18
LN02831,CUST00066,ACC00066,Home,6492703,15.24,36,Active,2024-03-07
LN02861,CUST01342,ACC01342,Home,6121265,15.36,36,Active,2025-03-23
LN02916,CUST00337,ACC00337,Home,5395261,8.56,36,Active,2024-04-03
LN02954,CUST03517,ACC03517,Home,3571875,13.59,36,Active,2023-02-06
LN03029,CUST04494,ACC04494,Home,6018600,14.25,36,Active,2022-09-02
LN03033,CUST00783,ACC00783,Home,3807596,9.67,36,Active,2024-10-05
LN03074,CUST03319,ACC03319,Home,1339019,13.94,36,Active,2021-08-30
LN03075,CUST04171,ACC04171,Home,7387575,13.51,36,Active,2024-10-11
LN03097,CUST04128,ACC04128,Home,2128346,14.29,36,Active,2023-11-10
LN03119,CUST01906,ACC01906,Home,7242947,10.96,36,Active,2024-10-21
LN03144,CUST03724,ACC03724,Home,2436147,15.90,36,Active,2024-05-17
LN03160,CUST04397,ACC04397,Home,1679463,10.58,36,Active,2022-06-30
LN03173,CUST01908,ACC01908,Home,2464771,11.58,36,Active,2023-04-24
LN03223,CUST04720,ACC04720,Home,5073179,10.05,36,Active,2023-01-10
LN03239,CUST00459,ACC00459,Home,5651834,12.63,36,Active,2023-02-11
LN03318,CUST04640,ACC04640,Home,2338498,8.24,36,Active,2024-04-13
LN03349,CUST01572,ACC01572,Home,3220756,11.00,36,Active,2022-12-17
LN03383,CUST01701,ACC01701,Home,7821657,12.64,36,Active,2021-07-30
LN03428,CUST04243,ACC04243,Home,5294322,14.33,36,Active,2025-02-27
LN03480,CUST03588,ACC03588,Home,3261672,12.51,36,Active,2023-10-07
LN00007,CUST02779,ACC02779,Home,5094896,14.35,180,Active,2023-03-28
LN00023,CUST01370,ACC01370,Home,4672274,8.16,180,Active,2022-06-20
LN00047,CUST02746,ACC02746,Home,1472960,14.55,180,Active,2022-12-24
LN00054,CUST02234,ACC02234,Home,3929929,11.76,180,Active,2024-02-14
LN00076,CUST01678,ACC01678,Home,7369830,7.95,180,Active,2023-09-17
LN00105,CUST02180,ACC02180,Home,7701191,14.64,180,Active,2025-01-08
LN00170,CUST02956,ACC02956,Home,4498471,13.02,180,Active,2024-04-03
LN00336,CUST00377,ACC00377,Home,7658776,10.72,180,Active,2024-12-22
LN00439,CUST04858,ACC04858,Home,5764265,11.44,180,Active,2023-12-26
LN00459,CUST00355,ACC00355,Home,2034332,13.23,180,Active,2023-05-11
LN00470,CUST00993,ACC00993,Home,7185162,13.40,180,Active,2025-10-10
LN00476,CUST02029,ACC02029,Home,6690198,14.72,180,Active,2024-02-20
LN00504,CUST02490,ACC02490,Home,1409692,8.40,180,Active,2021-12-19
LN00553,CUST01129,ACC01129,Home,4511056,15.83,180,Active,2023-10-10
LN00554,CUST01483,ACC01483,Home,7123708,15.85,180,Active,2024-04-06
LN00617,CUST01028,ACC01028,Home,3255532,9.14,180,Active,2024-04-05
LN00622,CUST03192,ACC03192,Home,1603934,11.14,180,Active,2021-12-18
LN00660,CUST01751,ACC01751,Home,2955880,12.01,180,Active,2024-06-22
LN00715,CUST04527,ACC04527,Home,4294304,8.87,180,Active,2022-05-23
LN00814,CUST01993,ACC01993,Home,7589127,10.57,180,Active,2024-02-04
LN00916,CUST02359,ACC02359,Home,6932714,10.49,180,Active,2023-06-17
LN00935,CUST01639,ACC01639,Home,7224971,12.16,180,Active,2023-09-06
LN00963,CUST01457,ACC01457,Home,6472570,10.07,180,Active,2023-04-23
LN00985,CUST04672,ACC04672,Home,7759752,10.91,180,Active,2025-11-05
LN01062,CUST01558,ACC01558,Home,7790809,12.68,180,Active,2023-06-21
LN01091,CUST01461,ACC01461,Home,3253158,15.94,180,Active,2024-06-09
LN01233,CUST03091,ACC03091,Home,5328951,10.54,180,Active,2023-04-04
LN01347,CUST04007,ACC04007,Home,5670506,12.31,180,Active,2023-04-02
LN01384,CUST04932,ACC04932,Home,1624719,13.69,180,Active,2026-02-15
LN01390,CUST01267,ACC01267,Home,3303598,13.14,180,Active,2025-06-07
LN01439,CUST00504,ACC00504,Home,1242905,12.03,180,Active,2021-04-13
LN01446,CUST04981,ACC04981,Home,4971488,11.33,180,Active,2022-09-14
LN01452,CUST01066,ACC01066,Home,5956350,15.51,180,Active,2022-11-10
LN01496,CUST01172,ACC01172,Home,1731668,12.65,180,Active,2023-10-05
LN01535,CUST02849,ACC02849,Home,3581368,10.40,180,Active,2021-11-07
LN01542,CUST01022,ACC01022,Home,6487689,15.57,180,Active,2024-01-05
LN01693,CUST02256,ACC02256,Home,2479026,13.02,180,Active,2024-07-18
LN01708,CUST01119,ACC01119,Home,7901807,15.21,180,Active,2023-02-24
LN01730,CUST01153,ACC01153,Home,3781231,7.61,180,Active,2021-10-14
LN01756,CUST00585,ACC00585,Home,6065253,10.20,180,Active,2023-09-24
LN01804,CUST04257,ACC04257,Home,2085039,8.74,180,Active,2023-09-18
LN01844,CUST02298,ACC02298,Home,2002893,7.74,180,Active,2024-11-01
LN01852,CUST02121,ACC02121,Home,2852872,7.92,180,Active,2022-11-09
LN01858,CUST01481,ACC01481,Home,4987424,11.33,180,Active,2024-06-16
LN01900,CUST01694,ACC01694,Home,5967501,11.46,180,Active,2023-02-26
LN01937,CUST01479,ACC01479,Home,3428596,8.36,180,Active,2023-08-03
LN02037,CUST04518,ACC04518,Home,7632738,10.27,180,Active,2024-11-02
LN02078,CUST01154,ACC01154,Home,2382596,9.80,180,Active,2024-02-16
LN02119,CUST04390,ACC04390,Home,6432462,10.97,180,Active,2022-05-04
LN02156,CUST00271,ACC00271,Home,5813435,7.06,180,Active,2022-02-23
LN02246,CUST02719,ACC02719,Home,5481390,12.14,180,Active,2022-12-22
LN02251,CUST00529,ACC00529,Home,7843615,13.30,180,Active,2023-04-25
LN02312,CUST00474,ACC00474,Home,7830556,9.60,180,Active,2026-05-15
LN02329,CUST01225,ACC01225,Home,5181480,11.62,180,Active,2024-01-23
LN02376,CUST03744,ACC03744,Home,6513272,13.18,180,Active,2024-10-04
LN02379,CUST03329,ACC03329,Home,3743396,9.17,180,Active,2025-04-25
LN02417,CUST01585,ACC01585,Home,1485947,9.49,180,Active,2022-03-14
LN02425,CUST02113,ACC02113,Home,1674845,15.13,180,Active,2023-06-13
LN02470,CUST02297,ACC02297,Home,4806492,9.11,180,Active,2024-09-28
LN02481,CUST04684,ACC04684,Home,7891573,11.62,180,Active,2024-07-04
LN02504,CUST00984,ACC00984,Home,6101354,13.56,180,Active,2023-07-10
LN02526,CUST01176,ACC01176,Home,3588176,8.07,180,Active,2023-10-24
LN02571,CUST04608,ACC04608,Home,1586687,12.43,180,Active,2024-05-08
LN02645,CUST02006,ACC02006,Home,5724026,8.51,180,Active,2022-08-26
LN02693,CUST02352,ACC02352,Home,6723245,11.00,180,Active,2025-07-10
LN02699,CUST00203,ACC00203,Home,6174946,13.00,180,Active,2025-12-21
LN02744,CUST03889,ACC03889,Home,7086538,14.69,180,Active,2022-10-14
LN02754,CUST02623,ACC02623,Home,3387461,11.41,180,Active,2022-08-30
LN02799,CUST00496,ACC00496,Home,2128487,9.40,180,Active,2023-01-02
LN02833,CUST03032,ACC03032,Home,5974962,7.29,180,Active,2023-10-02
LN02896,CUST02677,ACC02677,Home,1723324,9.91,180,Active,2024-05-16
LN02935,CUST04362,ACC04362,Home,6130402,15.02,180,Active,2024-01-18
LN02974,CUST04516,ACC04516,Home,6364449,11.64,180,Active,2024-02-05
LN03042,CUST00799,ACC00799,Home,7865345,10.43,180,Active,2022-08-08
LN03052,CUST00133,ACC00133,Home,5415262,8.76,180,Active,2023-11-30
LN03108,CUST04457,ACC04457,Home,1329987,15.19,180,Active,2022-09-02
LN03111,CUST00406,ACC00406,Home,1813597,7.79,180,Active,2021-06-18
LN03123,CUST04213,ACC04213,Home,1988639,14.11,180,Active,2025-06-17
LN03161,CUST03728,ACC03728,Home,7803690,13.05,180,Active,2024-01-21
LN03170,CUST01965,ACC01965,Home,3707136,7.08,180,Active,2023-02-01
LN03219,CUST01076,ACC01076,Home,3112859,15.08,180,Active,2024-04-20
LN03301,CUST00633,ACC00633,Home,4366317,8.35,180,Active,2024-10-19
LN03324,CUST03560,ACC03560,Home,2856827,13.64,180,Active,2023-05-30
LN03338,CUST00314,ACC00314,Home,7850760,15.97,180,Active,2025-03-30
LN03343,CUST01177,ACC01177,Home,7702039,14.16,180,Active,2022-08-10
LN03345,CUST03121,ACC03121,Home,7016286,9.00,180,Active,2023-10-05
LN03384,CUST02978,ACC02978,Home,1125799,15.15,180,Active,2023-08-07
LN03402,CUST02273,ACC02273,Home,7634827,8.26,180,Active,2024-08-27
LN03453,CUST02846,ACC02846,Home,1447478,14.28,180,Active,2024-07-28
LN03467,CUST00955,ACC00955,Home,4987244,13.74,180,Active,2023-03-01
LN03492,CUST02689,ACC02689,Home,5880996,7.51,180,Active,2022-06-16
LN00029,CUST04951,ACC04951,Home,1634153,7.15,12,Active,2022-03-21
LN00046,CUST00655,ACC00655,Home,6158613,13.28,12,Active,2023-07-10
LN00061,CUST01489,ACC01489,Home,1271323,12.85,12,Active,2024-09-06
LN00088,CUST03305,ACC03305,Home,4338868,9.71,12,Active,2022-10-14
LN00103,CUST01487,ACC01487,Home,4750693,9.83,12,Active,2022-08-23
LN00135,CUST01397,ACC01397,Home,3417023,11.52,12,Active,2024-08-05
LN00203,CUST04021,ACC04021,Home,3935178,13.55,12,Active,2023-09-28
LN00207,CUST03381,ACC03381,Home,4609506,13.42,12,Active,2024-05-17
LN00218,CUST00344,ACC00344,Home,3603200,15.75,12,Active,2022-04-21
LN00231,CUST01656,ACC01656,Home,1387178,10.15,12,Active,2024-08-19
LN00260,CUST03516,ACC03516,Home,7629662,9.06,12,Active,2025-04-25
LN00289,CUST01733,ACC01733,Home,2289132,10.63,12,Active,2024-08-07
LN00310,CUST01698,ACC01698,Home,5130801,10.08,12,Active,2023-06-29
LN00429,CUST00752,ACC00752,Home,7724852,11.99,12,Active,2025-10-12
LN00434,CUST04567,ACC04567,Home,6364822,10.18,12,Active,2025-09-10
LN00499,CUST02744,ACC02744,Home,4077412,11.02,12,Active,2022-06-01
LN00518,CUST02888,ACC02888,Home,4717273,12.32,12,Active,2022-04-25
LN00551,CUST00088,ACC00088,Home,1722135,13.59,12,Active,2024-05-13
LN00555,CUST01075,ACC01075,Home,5038242,15.64,12,Active,2025-08-07
LN00590,CUST04880,ACC04880,Home,5677318,12.19,12,Active,2023-12-06
LN00651,CUST04050,ACC04050,Home,4120802,12.54,12,Active,2022-08-23
LN00702,CUST04667,ACC04667,Home,7348977,9.26,12,Active,2024-11-04
LN00705,CUST02836,ACC02836,Home,6755998,10.04,12,Active,2023-11-07
LN00743,CUST03457,ACC03457,Home,7580015,10.48,12,Active,2024-03-20
LN00827,CUST02556,ACC02556,Home,1806067,9.11,12,Active,2023-03-21
LN00831,CUST04481,ACC04481,Home,2605339,7.42,12,Active,2021-08-10
LN00834,CUST00310,ACC00310,Home,1072493,12.87,12,Active,2022-12-26
LN00866,CUST02067,ACC02067,Home,7384186,8.27,12,Active,2024-01-06
LN00889,CUST02391,ACC02391,Home,6026309,14.85,12,Active,2025-03-24
LN00892,CUST02583,ACC02583,Home,5094976,7.65,12,Active,2024-01-01
LN00896,CUST02429,ACC02429,Home,1722757,15.09,12,Active,2023-09-27
LN00973,CUST00825,ACC00825,Home,2297447,11.46,12,Active,2024-03-10
LN00978,CUST00210,ACC00210,Home,1865543,7.86,12,Active,2023-07-19
LN01030,CUST04011,ACC04011,Home,2210687,10.47,12,Active,2024-04-08
LN01065,CUST03773,ACC03773,Home,6255181,10.70,12,Active,2022-09-22
LN01081,CUST04872,ACC04872,Home,2702851,7.74,12,Active,2022-03-09
LN01083,CUST04594,ACC04594,Home,3111182,13.44,12,Active,2023-07-06
LN01213,CUST03799,ACC03799,Home,4776465,10.33,12,Active,2022-09-08
LN01221,CUST04160,ACC04160,Home,7887987,14.57,12,Active,2023-02-25
LN01303,CUST00710,ACC00710,Home,7525652,10.94,12,Active,2023-11-01
LN01401,CUST03397,ACC03397,Home,5701775,10.86,12,Active,2023-05-14
LN01424,CUST00328,ACC00328,Home,5354001,15.28,12,Active,2025-01-04
LN01444,CUST00181,ACC00181,Home,5343390,15.03,12,Active,2022-10-26
LN01473,CUST02564,ACC02564,Home,4597263,14.63,12,Active,2024-01-11
LN01481,CUST02517,ACC02517,Home,5466133,15.43,12,Active,2025-06-04
LN01510,CUST04600,ACC04600,Home,1715181,13.96,12,Active,2022-07-23
LN01558,CUST04577,ACC04577,Home,2528227,7.43,12,Active,2025-06-19
LN01623,CUST00717,ACC00717,Home,6588768,12.67,12,Active,2022-10-31
LN01711,CUST00963,ACC00963,Home,2241790,8.38,12,Active,2024-06-30
LN01732,CUST02346,ACC02346,Home,5267205,8.26,12,Active,2024-08-05
LN01759,CUST04136,ACC04136,Home,7945212,12.89,12,Active,2024-02-06
LN01816,CUST04632,ACC04632,Home,6372681,14.03,12,Active,2023-09-14
LN01901,CUST03077,ACC03077,Home,2883445,10.60,12,Active,2024-12-26
LN01978,CUST00505,ACC00505,Home,5008177,9.06,12,Active,2023-04-14
LN02019,CUST01839,ACC01839,Home,3105560,14.38,12,Active,2022-12-04
LN02043,CUST01401,ACC01401,Home,2747024,9.30,12,Active,2022-01-08
LN02045,CUST02752,ACC02752,Home,2712800,14.05,12,Active,2022-05-30
LN02065,CUST01329,ACC01329,Home,5550057,14.24,12,Active,2023-12-28
LN02086,CUST03295,ACC03295,Home,5137081,7.51,12,Active,2022-04-16
LN02264,CUST01141,ACC01141,Home,5859198,11.96,12,Active,2024-10-22
LN02314,CUST03090,ACC03090,Home,2081166,9.42,12,Active,2023-12-11
LN02342,CUST01376,ACC01376,Home,3192008,7.27,12,Active,2021-12-09
LN02387,CUST01791,ACC01791,Home,7650756,8.90,12,Active,2025-04-09
LN02420,CUST02930,ACC02930,Home,7164917,7.88,12,Active,2023-07-17
LN02427,CUST04248,ACC04248,Home,5674593,10.41,12,Active,2023-09-07
LN02516,CUST02442,ACC02442,Home,5531983,14.65,12,Active,2021-11-03
LN02535,CUST01959,ACC01959,Home,4454465,13.02,12,Active,2024-08-03
LN02627,CUST00926,ACC00926,Home,5026201,15.80,12,Active,2022-11-14
LN02659,CUST00008,ACC00008,Home,3140175,14.76,12,Active,2023-05-07
LN02690,CUST02870,ACC02870,Home,3375350,14.29,12,Active,2024-08-17
LN02739,CUST00104,ACC00104,Home,4122434,12.33,12,Active,2024-07-06
LN02757,CUST00671,ACC00671,Home,4105773,7.73,12,Active,2021-08-17
LN02825,CUST02083,ACC02083,Home,2600019,12.72,12,Active,2024-07-01
LN02827,CUST03245,ACC03245,Home,3288777,13.31,12,Active,2022-03-04
LN02839,CUST00040,ACC00040,Home,1120224,13.90,12,Active,2022-10-26
LN02868,CUST03754,ACC03754,Home,5284509,10.65,12,Active,2023-10-04
LN02953,CUST04039,ACC04039,Home,7858734,8.23,12,Active,2024-08-29
LN02976,CUST04464,ACC04464,Home,4169541,12.93,12,Active,2025-02-26
LN03053,CUST00214,ACC00214,Home,7824537,10.02,12,Active,2025-11-24
LN03077,CUST01274,ACC01274,Home,2555765,15.46,12,Active,2024-01-10
LN03120,CUST00098,ACC00098,Home,6340639,7.27,12,Active,2023-09-30
LN03129,CUST01194,ACC01194,Home,7567181,8.38,12,Active,2023-07-01
LN03134,CUST04578,ACC04578,Home,6428292,14.82,12,Active,2025-05-21
LN03135,CUST00595,ACC00595,Home,4731101,14.25,12,Active,2022-08-01
LN03201,CUST02011,ACC02011,Home,4348216,10.43,12,Active,2022-09-08
LN03209,CUST02134,ACC02134,Home,7338112,8.28,12,Active,2023-07-23
LN03311,CUST02079,ACC02079,Home,4665538,9.99,12,Active,2023-06-08
LN03313,CUST02094,ACC02094,Home,1272758,15.27,12,Active,2022-06-25
LN03350,CUST03273,ACC03273,Home,5270307,15.16,12,Active,2023-01-03
LN03449,CUST00253,ACC00253,Home,2202860,7.71,12,Active,2022-08-16
LN03461,CUST03323,ACC03323,Home,7041402,7.58,12,Active,2024-08-12
LN00062,CUST03702,ACC03702,Home,4412814,11.92,60,Active,2026-02-24
LN00063,CUST04524,ACC04524,Home,3582188,14.99,60,Active,2022-10-17
LN00130,CUST01251,ACC01251,Home,7473900,13.39,60,Active,2023-09-26
LN00163,CUST02609,ACC02609,Home,6878717,8.97,60,Active,2021-12-22
LN00229,CUST02303,ACC02303,Home,6160023,11.27,60,Active,2023-11-30
LN00255,CUST00289,ACC00289,Home,3472185,11.49,60,Active,2021-11-12
LN00259,CUST02280,ACC02280,Home,1978770,12.76,60,Active,2022-08-14
LN00282,CUST02597,ACC02597,Home,3357212,8.83,60,Active,2023-09-03
LN00315,CUST01365,ACC01365,Home,7571397,11.72,60,Active,2022-08-15
LN00332,CUST01423,ACC01423,Home,2040487,13.44,60,Active,2023-12-25
LN00347,CUST01502,ACC01502,Home,6624690,12.13,60,Active,2023-06-12
LN00382,CUST00812,ACC00812,Home,1139691,15.53,60,Active,2022-05-27
LN00479,CUST02697,ACC02697,Home,3393704,13.99,60,Active,2023-06-29
LN00497,CUST02818,ACC02818,Home,4015467,7.24,60,Active,2023-08-16
LN00507,CUST03838,ACC03838,Home,5121071,11.72,60,Active,2022-02-12
LN00508,CUST00432,ACC00432,Home,3822792,7.97,60,Active,2024-01-04
LN00585,CUST00046,ACC00046,Home,2506802,11.36,60,Active,2024-05-06
LN00640,CUST03704,ACC03704,Home,4807389,10.67,60,Active,2023-01-15
LN00648,CUST00639,ACC00639,Home,4892056,12.12,60,Active,2023-07-26
LN00661,CUST02416,ACC02416,Home,6956391,8.46,60,Active,2023-04-02
LN00710,CUST00727,ACC00727,Home,7654363,12.58,60,Active,2024-01-19
LN00750,CUST04246,ACC04246,Home,1679358,7.56,60,Active,2024-06-10
LN00817,CUST04344,ACC04344,Home,1062172,12.88,60,Active,2023-07-16
LN00830,CUST03851,ACC03851,Home,5567938,7.41,60,Active,2022-10-20
LN00832,CUST01716,ACC01716,Home,4230898,15.08,60,Active,2023-06-12
LN00858,CUST01442,ACC01442,Home,6074372,10.27,60,Active,2023-04-27
LN00894,CUST01973,ACC01973,Home,2930499,12.88,60,Active,2024-10-19
LN00911,CUST03261,ACC03261,Home,4257487,10.66,60,Active,2023-01-16
LN00936,CUST02072,ACC02072,Home,5015656,7.80,60,Active,2023-01-17
LN00943,CUST01051,ACC01051,Home,6930173,7.34,60,Active,2023-01-20
LN00992,CUST04376,ACC04376,Home,5591310,10.85,60,Active,2025-01-14
